1008	2	4	1	PRACT	1	8000	500	2	guyp	guop	/	/	1	1828	2023	9	1	10	51	19
1008	2	4	1	PRACT	2	8000	500	1	zmvx	zmvx	z	/	0	665	2023	9	1	10	51	19
1008	2	4	1	PRACT	3	8000	500	2	bnbp	jnbp	/	/	1	713	2023	9	1	10	51	19
1008	2	4	1	PRACT	4	8000	500	2	shff	shnf	/	/	1	1209	2023	9	1	10	51	19
1008	2	4	1	PRACT	5	8000	500	2	hcyt	hcrt	/	/	1	689	2023	9	1	10	51	19
1008	2	4	1	PRACT	6	8000	500	1	kloo	kloo	z	z	1	705	2023	9	1	10	51	19
1008	2	4	1	PRACT	7	8000	500	2	xcvf	xzvf	/	/	1	914	2023	9	1	10	51	19
1008	2	4	1	PRACT	8	8000	500	2	ezew	ezen	/	/	1	745	2023	9	1	10	51	19
1008	2	4	1	PRACT	9	8000	500	2	joqd	jkqd	/	/	1	753	2023	9	1	10	51	19
1008	2	4	1	PRACT	10	8000	500	2	cfyg	cfyl	/	/	1	1274	2023	9	1	10	51	19
1008	2	4	1	PRACT	11	8000	500	1	uprz	uprz	z	z	1	890	2023	9	1	10	51	19
1008	2	4	1	PRACT	12	8000	500	1	xzvz	xzvz	z	z	1	770	2023	9	1	10	51	19
1008	2	4	1	PRACT	13	8000	500	1	qefl	qefl	z	z	1	641	2023	9	1	10	51	19
1008	2	4	1	PRACT	14	8000	500	1	tjzs	tjzs	z	z	1	1098	2023	9	1	10	51	19
1008	2	4	1	PRACT	15	8000	500	2	emix	emzx	/	/	1	778	2023	9	1	10	51	19
1008	2	4	1	PRACT	16	8000	500	2	kska	rska	/	/	1	1090	2023	9	1	10	51	19
1008	2	4	1	PRACT	17	8000	500	1	vomh	vomh	z	z	1	1138	2023	9	1	10	51	19
1008	2	4	1	PRACT	18	8000	500	1	hkhn	hkhn	z	z	1	690	2023	9	1	10	51	19
1008	2	4	1	PRACT	19	8000	500	1	zjwi	zjwi	z	/	0	770	2023	9	1	10	51	19
1008	2	4	1	PRACT	20	8000	500	2	krwq	krwb	/	/	1	1354	2023	9	1	10	51	19
1008	2	4	1	PRACT	21	8000	500	1	otcs	otcs	z	/	0	890	2023	9	1	10	51	19
1008	2	4	1	PRACT	22	8000	500	1	rqiu	rqiu	z	z	1	1210	2023	9	1	10	51	19
1008	2	4	1	PRACT	23	8000	500	2	bebo	bdbo	/	/	1	954	2023	9	1	10	51	19
1008	2	4	1	PRACT	24	8000	500	1	lxuf	lxuf	z	z	1	1131	2023	9	1	10	51	19
