9999	2	5	1	PRACT1	6000	1000	24	dogs	24	1	1628	2023	2	15	11	35	58
9999	2	5	1	PRACT1	6000	1000	18	knives	84	0	8139	2023	2	15	11	35	58
9999	2	5	1	PRACT1	6000	1000	46	plaques	25	0	4171	2023	2	15	11	35	58
9999	2	5	1	PRACT1	6000	1000	61	flowers	24	0	2819	2023	2	15	11	35	58
9999	2	5	1	PRACT1	6000	1000	83	pens	65	0	2330	2023	2	15	11	35	58
9999	2	5	1	PRACT1	6000	1000	57	glasses	24	0	3419	2023	2	15	11	35	58
9999	2	5	1	PRACT1	6000	1000	43	cars	45	0	3052	2023	2	15	11	35	58
9999	2	5	1	PRACT1	6000	1000	36	screws	74	0	2906	2023	2	15	11	35	58
9999	2	5	1	PRACT1	6000	1000	67	tables	67	1	3996	2023	2	15	11	35	58
9999	2	5	1	PRACT1	6000	1000	75	apples	75	1	3417	2023	2	15	11	35	58
9999	2	5	2	TRIAL1	6000	1000	74	gloves	74	1	3460	2023	2	15	11	37	58
9999	2	5	2	TRIAL1	6000	1000	37	houses	24	0	1811	2023	2	15	11	37	58
9999	2	5	2	TRIAL1	6000	1000	27	lights	35	0	2211	2023	2	15	11	37	58
9999	2	5	2	TRIAL1	6000	1000	48	spoons	54	0	627	2023	2	15	11	37	58
9999	2	5	2	TRIAL1	6000	1000	68	birds	46	0	2043	2023	2	15	11	37	58
9999	2	5	2	TRIAL1	6000	1000	83	chickens	62	0	3436	2023	2	15	11	37	58
9999	2	5	2	TRIAL1	6000	1000	62	bananas	24	0	4156	2023	2	15	11	37	58
9999	2	5	2	TRIAL1	6000	1000	46	corks	18	0	4695	2023	2	15	11	37	58
9999	2	5	2	TRIAL1	6000	1000	18	cannons	54	0	2844	2023	2	15	11	37	58
9999	2	5	2	TRIAL1	6000	1000	52	cycles	48	0	2163	2023	2	15	11	37	58
